1.511496	-0.066294	-0.170334	-0.348836	0.321582	-1.122148	0.366233	-0.190507	-0.400576	1.315701	-0.531078	-0.417282	-0.477756	-0.382345	0.086010	0.660478	0.215491	0.987590	0.256582	-0.093144
-0.417889	1.138467	0.538822	0.560335	-0.202486	-0.646700	-0.109820	0.219608	-0.515274	0.270802	-0.361790	0.892954	0.349262	-0.129280	-1.117084	1.325605	0.125162	0.923353	1.297277	-1.275830
0.130627	-0.343119	-1.399622	-0.006855	-1.108383	1.565211	0.538907	0.580191	-0.890200	0.593973	-0.341753	-0.512193	0.933871	-0.169801	0.127880	0.802495	0.303158	-0.492142	0.938559	0.167904
-0.046700	0.988545	-0.264149	-0.823979	0.112636	0.677858	-0.416544	0.501050	-0.159687	-0.276498	-0.415907	1.307696	-0.798206	-0.633645	0.494850	-0.727327	0.453026	-0.586533	0.057281	1.360629
0.268675	-1.221816	0.433119	-0.004343	-0.423626	-0.208160	0.270371	-0.325602	-0.474703	0.155519	-0.389919	0.999423	-0.892898	0.002630	-0.270929	-0.538311	0.316477	-0.130261	-0.438873	-0.793411
0.511098	0.839218	0.949168	0.072497	0.211035	-0.356714	-0.583314	0.315760	-0.268182	-0.918191	-0.085851	0.613380	-0.415735	-0.459884	0.834122	-0.338508	0.783269	-0.119036	0.348329	-0.122610
-1.665071	0.898450	-1.168139	0.637660	0.615799	1.166966	0.303881	-0.054483	-0.041501	-0.921050	-0.717444	-0.420164	-0.771460	-0.156462	-0.068546	0.723009	0.619141	-0.135104	0.539947	-0.999323
-0.265679	1.217670	-0.750087	-0.591448	-1.765515	-0.120940	0.812635	0.626166	-0.457480	0.138741	-0.986361	0.157125	0.439147	-0.514039	-0.259462	0.473726	0.026131	-0.311199	-0.365448	-0.213495
-0.439774	-0.034540	-0.111402	1.232887	-0.400647	0.000640	1.080414	0.084040	0.679325	0.488159	-0.637815	0.421614	-0.494880	0.314196	0.153947	0.726738	-0.669124	-0.420402	-0.210684	0.140701
0.065883	-0.526750	1.130682	-0.543140	0.407053	-0.483476	0.562671	0.953553	-0.259412	0.893360	-0.090023	-0.658577	-0.104970	1.605889	-0.388402	-0.196938	-0.265259	-0.388559	-2.283669	-0.062076
0.070231	-0.523604	-0.066363	-0.649955	1.202568	-0.499076	0.309521	-0.185035	0.873159	-0.261786	0.479398	0.261064	-0.458514	0.020741	-0.976022	-0.638016	0.304682	0.345053	-0.807411	-0.298298
-0.370829	-0.884734	0.791156	-0.522586	0.700367	-0.534432	-0.596227	0.405828	0.166175	0.870073	0.613217	0.587451	0.348098	-1.186348	0.328044	0.266318	-0.236528	-0.332195	0.072724	0.089839
-0.306358	-0.436907	-0.179831	0.586297	1.168433	0.281369	-0.244445	0.710347	-0.251944	0.678952	-0.078901	0.606064	-0.196306	-0.652553	-0.303553	-0.359826	-0.620391	0.149619	0.171504	0.483394
-1.050950	0.325782	0.279400	0.401406	1.919505	0.093431	0.456746	-0.164565	-0.290858	0.724741	0.156205	0.626857	0.812067	0.148441	0.350593	-0.018223	-0.465749	0.189725	-0.346872	0.330210
1.601910	0.970831	-0.802732	-0.145185	0.972642	0.007304	-0.252404	-0.083456	-0.153764	-1.049063	0.447767	0.244106	-0.091839	0.166778	-0.412179	0.429505	-0.297657	-0.866075	-0.241826	-0.309244
-0.154436	0.415285	1.053418	-0.320134	-0.579335	0.115380	0.641762	-0.293093	1.070316	-0.554136	-0.424317	-0.400827	-0.051099	0.350115	-1.569789	0.666347	-0.446459	0.527825	-0.096650	0.405362
0.952059	-0.495098	0.354102	-0.684748	-0.423709	-0.608628	-0.164671	0.185067	-0.105258	-0.024467	-1.551762	1.233396	0.177939	-0.373883	-0.564247	-1.472541	0.077671	0.232071	0.193492	-0.027312
0.610157	-0.789234	-0.133612	0.286430	0.557024	0.159361	-0.228454	-0.373242	0.714976	0.726311	-0.362564	-0.656911	-0.090344	0.098574	0.699180	-0.336442	0.298347	0.419073	-0.349555	0.690804
-0.070193	0.635631	0.763218	-0.258399	0.894166	-0.074434	0.312504	-0.704039	-0.161872	-0.540169	-0.433382	0.661927	0.124191	0.298272	0.351935	-0.354066	0.425132	-0.591966	0.091784	0.714802
-0.046096	0.375719	-1.343503	-1.017158	-0.650772	0.785673	-0.244353	-0.119393	0.788947	-0.168622	1.110453	-0.357764	0.032959	-0.506409	0.229783	-0.073257	-0.596951	0.292220	-0.720047	-0.870576
0.587605	1.406610	1.014843	0.598072	-0.090089	0.078835	-0.849417	-0.797638	0.202319	0.439069	-1.094877	1.198918	0.571157	-0.716942	0.383001	-0.199314	-0.738537	-0.223250	-0.662885	-0.431768
-0.068915	0.006644	-0.311588	-0.075271	-1.061276	-0.062801	0.666372	-0.176067	0.458196	-0.264488	-0.489588	-1.002861	0.070879	-0.825516	0.256634	-1.195219	0.037128	-0.082857	-1.200847	-0.083678
0.982729	-0.039470	0.705362	-0.119696	-0.376927	-0.530880	-0.050564	0.806905	-0.335748	-0.106562	-0.079005	0.332194	0.274152	0.891802	0.063347	-0.063341	-0.451183	0.515098	-0.510244	-0.738047
0.003169	-0.421769	0.681595	-0.932331	-1.605409	0.111454	0.516796	-0.993392	-0.920533	0.312061	-0.572644	-0.109707	0.358558	0.225141	-0.244458	0.442865	0.002754	0.113541	-0.536215	1.323797
0.535983	0.233716	0.046197	0.260742	-1.151256	-0.225591	0.647394	-0.232429	0.287328	0.359555	0.025301	0.507890	-0.350373	-0.369270	-0.364530	0.655532	-0.187032	0.781703	0.071146	-0.867240
1.291527	-0.455533	0.076249	-0.314091	0.912913	0.209450	0.289757	0.086094	-0.433362	0.156018	0.360234	-0.188581	-0.790252	0.783507	0.617341	-0.462861	0.944222	-0.181926	-0.226981	0.760239
0.855392	0.636570	0.364370	0.740218	-0.827183	-0.163733	0.072728	0.444368	0.682348	-0.305500	0.455620	-0.242840	0.346002	-0.598009	-0.100086	-0.706322	-0.764356	1.396182	-0.409690	0.650793
-0.397214	0.608061	-0.419341	-0.848437	-0.411031	-0.023671	-0.289052	-0.663730	0.095660	0.412303	0.771636	0.078489	-0.111902	-0.372192	-0.802068	-0.276181	0.043926	-0.186794	0.276864	0.194655
0.555834	0.037184	-0.441507	-0.027880	-0.380495	1.527177	-0.179325	-0.268251	1.371455	0.477984	-0.295347	0.531014	-1.168658	0.000933	0.006934	-0.627905	0.115377	-0.171018	-0.143654	0.537202
0.514786	0.134720	-0.335698	-0.375978	0.113691	-0.793800	-0.931929	-0.947350	0.439137	-1.630407	-0.045584	0.033098	-0.335147	-1.086572	0.454969	0.608131	0.838163	-0.463317	-0.001265	0.133228
-0.745291	0.329636	-0.293979	-0.565924	0.357540	-0.263491	0.281676	0.186917	0.681725	0.311167	-0.070344	1.019383	0.340722	-0.083042	-0.714760	-1.108412	-0.806732	-0.334679	0.123745	0.018977
0.589897	1.014188	-0.611739	-0.354539	0.285847	0.307963	0.637482	0.509509	-0.165202	1.339043	0.695424	0.400174	-0.277755	-0.585559	-0.613480	0.403497	-0.023425	-0.257932	-1.020700	-0.338655
0.240087	0.243817	0.052615	-0.696881	1.142515	0.204908	1.359540	0.253047	0.219325	-0.586312	-0.749425	0.419252	0.336057	-0.533006	-0.266343	0.491296	-0.869288	-0.116702	0.636863	0.782432
-0.401001	-0.019951	0.440617	0.481040	-1.080352	-1.198907	0.354927	-1.468345	0.503650	0.085518	-0.321411	-0.778735	-0.309055	-0.299242	0.652524	0.118933	0.493100	-1.020922	0.000735	0.796337
-1.432186	-0.122799	0.422806	-0.194272	-1.194291	-0.766820	0.189206	-0.302107	-0.845665	0.059902	0.143716	-0.424610	-0.555180	-0.311096	-2.036706	0.127535	0.808442	-0.595641	-0.707526	0.018779
0.188115	-0.031102	0.595773	-0.209375	-0.197177	-0.148316	-0.228056	0.074070	-0.398611	-0.214744	0.030426	0.387028	1.212466	0.730301	-0.443568	-0.480361	-0.297797	-0.792258	0.676103	-0.888372
0.031319	-0.264427	0.320179	-0.045196	-0.117516	-0.177031	0.485597	0.117489	-0.388260	0.373223	0.461054	0.374335	-0.251848	1.429731	-0.974406	0.244138	-0.094403	0.125242	-0.411668	-0.557387
-0.100305	-0.744069	-0.994273	0.000252	-0.480082	0.859814	-0.423147	-0.415250	0.355370	-0.116566	-0.636085	-0.581111	0.351618	-0.781543	-0.392932	1.410493	0.465434	-0.387423	-0.080886	-1.644662
-0.498160	-0.876336	0.082747	0.292684	-0.435739	0.158992	0.951447	-1.284603	0.349204	0.457579	0.496421	0.730386	-0.598877	-0.366023	-0.955354	-0.492500	0.108812	-0.152509	0.263952	0.646838
0.269935	-0.174786	-0.535047	-0.684157	0.095069	0.243516	1.090156	-0.324534	-0.727044	-0.062719	0.269122	-0.032021	-0.380344	-1.232693	0.231751	-0.254172	-0.183007	0.337422	0.277541	0.026343
0.586814	0.426593	-0.277548	0.216675	0.128519	-0.280998	1.067276	0.595099	0.477564	0.824092	-0.761426	-0.701663	-0.699857	0.481621	0.628634	0.120870	0.440899	-0.018003	-0.056860	0.659688
0.106297	-0.026147	0.599951	0.182469	0.038844	0.937304	0.660795	0.304628	0.902056	-0.115708	1.417756	-0.187205	0.365722	0.299571	-0.011520	-0.459410	0.007250	-0.065222	0.191563	0.576887
-0.673803	-0.189561	-0.187004	-0.164366	0.384150	0.186593	-0.579921	0.830236	1.388250	1.830527	0.140828	0.061529	-0.465096	-0.061470	0.077383	-0.767291	-0.475441	-0.979314	0.235496	-0.487468
-0.101301	-0.735507	0.953849	-0.010710	0.731503	0.613787	0.786053	0.350628	-0.220298	0.569525	1.316574	-0.227060	0.040057	-0.170787	-0.734417	0.199504	-0.019068	0.155946	-0.663018	0.228041
0.704472	-1.773324	-0.517856	0.810176	-0.553075	0.619670	0.503972	-0.752896	-0.466460	0.743938	-0.152330	-0.307073	-0.447780	-1.698199	0.495424	0.815036	-0.540959	0.134623	-0.568063	0.197729
-0.320385	0.673131	-1.253195	0.069310	-0.143289	0.614299	0.264667	-0.776798	0.603074	-0.294772	-0.585869	0.524423	-0.652885	-0.764005	0.346541	0.532123	0.543356	-1.152891	0.158794	-0.210553
-0.280430	0.725948	0.405187	0.239592	0.981569	0.337067	-0.183866	0.299097	-0.105875	-1.461444	0.075837	-0.181655	0.161116	-0.396537	-0.743861	-0.275926	1.110310	-0.192704	-0.091033	0.726159
0.296909	0.886078	-0.237415	0.814849	-0.700794	-0.253062	-0.087822	0.096810	0.822851	0.932858	-0.195310	0.288692	0.156721	-0.772899	-0.424399	0.647763	-0.802277	0.207856	-0.990123	-1.101172
0.521092	-0.005039	-0.426527	-0.075160	0.222914	0.067276	0.015418	-0.140834	0.338616	0.642823	-0.084052	0.653973	0.635443	0.068986	-0.203991	-1.521174	-0.232739	-0.015759	0.444233	0.260476
-0.386790	-1.127000	-0.138873	-0.609024	0.007787	-0.337347	-0.608841	0.252846	-0.570410	0.254489	-0.606012	0.252517	0.088709	-0.087576	-0.733211	-0.586116	0.655345	0.421331	-0.489409	1.028646
0.183684	0.343092	0.906144	-0.453027	0.257493	-0.543487	0.258867	0.701255	-0.517823	-0.115304	-0.260939	0.615489	-0.165690	0.727190	0.253136	0.361957	-0.794006	-1.659263	0.851030	-0.229402
-0.139101	-0.421833	0.612514	0.026547	-0.548049	-0.193803	0.236598	0.056478	-0.328363	-0.245245	0.305034	0.480093	0.637287	0.518516	-0.451336	0.606307	-0.372249	-0.700097	-0.920558	-0.042681
-1.340125	-0.562544	-0.064745	0.692442	-0.552889	1.721346	0.377917	0.104637	-0.533159	0.223016	0.689252	-0.551751	0.084999	0.516177	0.135594	0.355773	0.730341	0.237485	-0.939889	-0.918867
-0.261683	0.584445	-0.530319	1.721728	-0.045898	0.529397	-0.484047	-0.180504	0.041126	-0.315675	0.061144	0.382014	-0.661527	-0.451437	0.704259	-0.630675	-0.528754	0.509704	-0.067282	0.820021
0.240796	-0.209115	0.260071	0.392701	0.388266	0.255355	0.237033	0.408762	1.006120	-0.166818	-0.131640	-0.054091	0.664504	-0.745315	0.185127	-0.398179	0.767918	-0.436711	-0.098936	-0.281642
-0.075514	-0.913585	-0.220665	0.761169	-0.411568	0.303165	-0.574883	-0.114717	-0.932216	0.165062	1.764112	-0.149382	0.422070	-0.552713	-1.061221	-0.195475	-1.031520	-0.078210	0.704544	0.613852
-0.212813	-0.328079	0.208366	0.539024	-0.167644	-0.367424	-0.611790	-0.759793	0.434981	0.246752	-0.430280	-0.384194	-0.365619	0.470890	0.504313	-1.513571	-0.462400	-0.061390	-0.808265	0.624595
-0.455005	0.344531	0.572815	-0.424496	-0.321478	0.752620	0.219699	-0.231498	0.226253	-1.209895	0.215073	0.368164	0.202575	0.618087	-0.380792	0.073079	0.261258	0.501259	-0.497041	0.206844
-0.354778	0.068018	0.074246	0.151897	0.021355	-0.163407	0.244571	0.801569	-0.276064	-0.087493	0.957947	-0.572323	-1.036837	-0.019297	-0.636336	0.102036	-0.412400	-0.328620	0.140089	-0.694816
0.359049	0.172434	0.208755	-0.044210	-0.745815	1.100792	-1.094766	-0.083131	0.198350	0.092556	1.376717	0.696637	-0.370470	1.716670	0.652532	-0.792430	0.084292	-0.372708	-0.817764	-0.340164
0.144886	-0.073622	0.102153	0.155970	0.450583	0.685355	0.382551	-0.449424	-0.013037	0.486524	-0.317576	0.027471	-0.064843	-0.461962	-1.070271	1.070303	0.578703	-0.404510	0.786408	-0.096948
-0.362929	0.324834	-1.661039	-0.012726	0.375173	-0.940735	-0.386466	1.107132	0.578038	0.301078	0.221037	0.423660	-0.792749	0.745915	-0.681341	0.429054	0.786243	-0.088859	0.109778	-0.506098
0.251680	0.825898	0.535082	1.121329	0.687123	1.050925	0.469590	0.720869	-0.033121	-0.410308	-0.451867	0.443177	-0.828092	1.084883	0.176787	-0.674633	0.338475	-0.055132	-0.519785	-0.590326
-1.116469	0.034139	0.787164	-0.066994	0.066882	0.254099	0.417166	-1.229399	0.212851	-0.655638	0.525126	0.230460	0.349045	-0.565982	0.289190	0.261553	0.056874	-0.025839	0.947756	-0.996209
0.438839	-0.344444	0.322821	-0.566050	-1.142883	0.099780	1.147491	-0.436418	0.290525	-0.147289	-0.342172	-0.056990	-1.187520	0.603690	0.457973	-0.228755	-0.416511	-1.158538	-0.646453	-0.140237
0.733981	-0.036112	-0.179188	0.416382	1.241279	-0.792934	0.386203	-0.021157	-0.622313	0.688932	-0.018800	0.467369	0.005806	-0.502388	-0.179252	-0.103378	-0.646406	0.037588	-0.017494	-0.622746
-0.282762	0.186615	-0.614802	0.182903	0.359904	0.040232	0.452105	0.545804	0.291576	0.279575	0.642936	0.345151	0.547103	0.094840	-0.351577	0.720987	0.016079	-0.111911	0.818964	-0.573990
-0.524122	-0.005086	-0.149363	-0.152890	-0.649918	0.196878	1.056490	-0.203728	-0.675908	-1.911107	-0.156698	-0.876660	-0.578130	-0.227390	-0.160644	-1.242729	-0.171323	-0.374458	-0.493813	-0.386023
0.450472	0.147428	-1.139768	1.216558	0.290748	-0.734847	0.577033	0.938947	-0.221928	0.196672	0.283250	-0.047047	-0.486571	-0.334530	-0.475341	0.484579	0.061200	0.725593	-0.446822	0.091497
-0.547115	0.624859	-0.228706	-0.005117	1.044258	-0.425822	-0.637635	-0.752638	-0.068918	0.627011	-0.605302	0.030268	-1.134753	-0.410199	0.678061	-0.479802	-0.382177	0.613036	-0.229454	0.078519
0.019898	-0.560559	0.646137	-0.236826	0.462618	-0.357220	0.136801	0.031229	0.263240	-1.158266	-0.005084	-1.185204	-0.717548	1.013357	-0.132722	0.087479	0.247867	-0.250772	0.228837	0.763445
0.230970	0.979149	-0.912468	-0.211137	0.826084	0.393471	-0.451925	-0.336364	-0.687803	-1.404166	0.655389	0.372433	0.329836	-0.355479	-0.107004	0.164028	-0.278932	0.346333	0.615612	0.135775
-0.418429	-0.137657	-0.235550	0.187245	-0.432524	0.282108	0.518290	0.036481	0.082704	0.847388	-0.457049	-0.460238	-0.190441	-0.200913	-0.094209	-1.196633	0.320014	-0.022966	-0.483788	0.955093
1.249426	0.009037	0.024604	0.260841	0.192309	0.196850	1.440015	-0.091777	-0.456156	-0.385704	-0.365442	-0.868628	0.469933	0.415081	0.352845	-0.205367	0.165379	0.231947	0.054094	-0.226545
0.375192	0.726923	0.212465	0.170926	-0.006172	0.301476	0.891461	0.066504	-0.360159	0.288451	-0.428322	0.092811	-0.319602	-0.106146	0.683276	1.403661	0.835057	-0.019635	0.779718	-0.332948
0.595517	-0.739430	-0.463704	-1.215424	-0.196327	0.255625	-0.805305	0.813426	-0.283477	-0.694621	0.459510	0.002495	-0.732096	0.402409	-0.111159	-0.353054	-1.189021	-1.143442	-0.089460	0.244800
-0.678710	-0.841549	0.249060	-0.633140	-0.731850	-0.153395	-0.133261	-1.006606	0.052214	-0.637337	-0.125292	0.020990	-0.021912	-0.678260	-0.530643	0.682272	-0.089995	0.123207	0.395008	0.578895
0.916063	0.469763	-0.416020	-0.130506	0.729861	0.331228	-0.406982	0.557681	-0.098776	0.170669	-1.049119	-0.542566	0.207961	0.278069	0.413604	-0.728044	-0.153682	0.298119	-0.224511	0.108873
-0.281472	-0.322244	0.787133	1.047454	0.358174	0.638410	-0.458415	0.383949	-0.859655	1.090396	0.457704	0.048899	-0.118513	-0.533427	-0.366471	-0.233669	-0.226168	0.251472	0.005890	0.457233
0.425293	0.150006	-0.848896	1.538012	-0.392757	0.107707	-0.880348	0.166651	-0.238402	-1.307462	1.005284	-0.738568	-0.077748	0.849766	-0.936111	-0.182674	-0.738025	-0.787096	-1.989252	0.250289
0.595194	-0.200727	-0.193516	0.423548	-0.425467	-0.444675	0.079738	-0.113327	-0.620731	-0.032311	1.067443	-0.271377	0.136163	0.128738	-0.082365	-0.199865	-0.455088	0.477265	0.395592	0.605247
-0.353648	-1.174688	-0.765341	0.297301	0.325133	0.381577	-0.628868	-0.083320	0.056167	0.731671	0.654682	-0.428553	0.500680	-0.245784	-0.245726	0.134429	-0.663665	-0.289918	0.130968	0.157023
1.181651	0.240351	-0.381057	1.218068	0.951208	-0.195432	-0.296268	0.037082	0.148876	0.722862	0.489065	-0.301041	-0.045674	-0.734463	0.869217	0.710953	0.741500	-0.401665	0.231306	0.073896
-0.471812	0.746236	0.781494	-0.399946	0.980382	-0.194674	0.594638	-1.013538	1.040459	0.071461	-0.160323	-0.898024	1.514032	-0.346966	-1.543169	-0.342966	-0.206571	0.103975	-0.264166	0.276379
0.569230	0.144548	-0.098321	-0.510578	0.248179	1.054881	0.489622	0.164757	-0.557300	-0.205784	-0.415116	-0.253592	0.445001	-0.032973	-0.471783	0.360891	-0.447545	0.449521	0.384690	-0.696273
-0.995233	-0.186437	0.705768	-0.954585	-0.030367	-0.243421	-1.506603	-0.012308	-0.140831	0.517757	0.041092	-0.233920	-0.721312	-0.191623	0.090038	-0.168021	0.815110	0.227111	-0.064291	-0.370010
0.253662	-1.050934	-0.047370	1.088583	0.230065	-0.173384	-0.238459	0.657443	0.292196	-0.545766	0.323801	0.297388	0.685492	-1.276983	0.441024	0.582453	-0.641552	-0.133944	-1.223399	-0.686484
-0.560551	-0.117858	0.897225	1.067576	-0.073525	-0.808632	-0.308921	-0.034247	-0.968510	0.325517	-0.881413	0.189848	0.025445	1.077052	0.439805	-0.785645	0.215280	0.290486	1.025645	0.976341
0.913377	0.160782	0.262836	0.752281	0.673187	-0.328820	0.271128	0.365824	0.441114	-0.204876	0.019026	0.692349	1.211984	0.381891	0.484015	0.690629	0.112481	0.827513	0.442560	0.815449
-0.184808	-0.695606	-0.893756	0.739215	0.391628	0.933086	-0.111074	0.971893	-0.777392	0.431148	-0.670269	-0.633480	-0.085172	0.148607	0.618428	0.297781	1.068986	-1.101778	-0.228465	1.153357
0.243034	-0.175254	-0.133274	-0.172541	-1.162066	0.647891	0.173344	0.051624	-0.555498	-0.600954	-0.455776	0.222944	-0.467611	0.055739	0.381387	0.385321	-0.163953	0.874497	-0.500581	-0.052392
-0.035453	-0.201137	1.081227	0.115502	0.130549	-0.007270	-0.435542	-0.355057	0.034669	0.100388	0.110563	-1.083161	-0.121801	-0.966068	-1.008175	0.039862	-0.974601	-0.070545	0.288345	-1.074668
-0.502468	-0.844087	-0.449926	-0.258427	-0.695662	0.121190	0.238877	-0.384527	0.178097	-0.925394	0.728116	-0.947068	0.542470	-0.073594	0.475423	-0.350142	-0.219828	-0.138902	-0.588611	0.184706
-0.194460	-0.264612	0.297333	2.046419	-0.089704	-0.774831	0.387637	0.055428	0.918904	-0.543335	-1.361476	-0.490501	-0.051806	0.127173	0.299604	-0.007601	-0.340332	0.814761	-0.253099	-0.430035
-0.689959	-0.212114	0.392139	0.287205	-0.245493	0.273874	0.089313	-0.365409	-0.835894	-0.612730	-1.147924	1.033787	0.363418	-0.626441	-0.066190	-0.204776	-0.868916	1.037008	-0.669118	-0.276656
0.688181	-1.067540	1.680424	0.049766	-0.863223	0.257153	0.515187	0.130534	0.718855	0.525649	-0.102403	-0.682523	1.112228	1.002509	1.184958	-0.314882	-0.839038	-1.256815	-0.261967	-0.197989
-0.378728	-0.092978	0.115467	-0.303289	0.551436	0.639614	0.770785	-0.249613	0.212380	0.508223	-0.563669	0.370848	0.054415	1.295280	-0.497613	-0.234380	-0.003320	0.365961	-0.073359	-2.143095
-0.436996	-0.184766	-0.271453	-0.009849	-0.073385	0.424707	-0.086447	-0.344777	0.555184	0.439018	-1.286642	-1.202857	0.409021	-0.661115	-0.152085	0.877884	-1.264216	0.265543	1.142918	0.127105
0.878050	-1.104668	-0.527743	-0.496095	-0.837310	0.466379	-0.128097	-0.769194	0.164382	0.465426	0.153285	-0.049854	-0.461857	-0.029083	0.088110	0.069804	0.225684	0.322443	0.203166	0.019360
0.261327	0.038986	-0.462422	0.974233	-0.656723	0.001513	-0.081992	0.619818	-0.005780	-0.810709	-0.317497	0.206709	-0.291070	0.337779	0.537377	-0.125555	-0.324770	1.267524	0.123643	-0.626799
-0.087011	-1.118710	0.095022	-0.014380	0.464644	0.344193	1.420935	0.113912	-0.284553	0.831573	0.287850	-0.456655	1.193250	0.367442	0.624147	0.375398	-0.353154	-0.390263	0.019460	0.237684
0.529186	0.347511	0.567213	-0.096132	0.828322	0.127707	0.533626	0.578387	-0.569883	-0.760259	0.165805	-0.428689	-0.068541	0.784177	-1.075398	0.015346	-0.090914	0.622607	0.697745	1.052925
0.504885	0.245283	-0.008445	-0.218938	0.519851	0.627037	0.362782	0.319751	-0.491492	0.436449	0.216616	-0.426405	0.114716	-0.109154	-0.846240	0.104326	0.331965	-0.487166	0.305742	0.356420
0.179714	-0.073678	0.744192	-0.056083	-0.153293	-0.427594	-1.617997	-0.022133	-0.867192	-0.402233	-1.019787	-0.469072	-0.564373	-0.383647	0.043408	0.189710	0.072119	-0.467696	-0.043953	0.243322
-0.125546	-1.444921	-0.739343	-0.279376	1.294683	-0.140446	-1.294620	-0.637277	0.918416	-0.114118	0.001007	0.734117	-0.176428	0.368173	0.976521	-0.079355	0.477279	0.121974	0.812148	-0.734082
0.543509	-0.765877	0.237324	-0.227824	-1.022285	-0.377009	0.325883	0.578238	-0.526634	0.199744	-0.217156	-0.312222	0.789098	0.229846	-0.236323	0.623774	0.221866	-0.230556	-0.237138	-1.196289
-0.120527	-0.937523	-0.156879	0.565827	0.549619	0.265708	0.116381	0.133467	0.480079	0.217414	-0.920671	-0.762356	-0.803254	1.557244	-0.091022	-0.628300	-0.684580	-0.686026	0.075924	-0.765031
0.084271	0.361517	-0.220026	0.204067	0.578604	0.082362	0.132167	-0.570414	-0.329375	1.433913	-0.689201	0.532626	0.071317	-0.670526	0.026318	0.648891	0.100118	-0.294517	0.333996	0.982617
0.500784	1.618803	0.547085	0.704000	1.293373	0.955736	-1.034801	-0.562817	-1.304304	0.647194	-1.297294	-0.198659	-0.504353	-0.550803	0.496140	-0.062338	0.202875	0.237160	0.654485	-0.012301
0.249888	0.741337	-0.348944	0.739309	-0.757788	-0.710059	-0.286289	0.386162	0.212137	-0.890758	-0.523374	-0.933888	0.017557	-0.053726	0.307219	0.347058	0.654993	0.387436	-0.652659	0.072661
-0.253069	-0.209136	0.052771	-0.342972	-0.485396	0.506331	0.503925	0.068868	-0.171243	0.117195	0.062493	0.150057	-0.247662	0.813226	-0.091932	0.591627	0.418805	0.787232	0.032778	0.430804
-0.862438	-0.630487	0.234029	-0.790768	-0.065804	0.255676	-0.153346	0.760415	0.777865	0.549464	0.225856	-0.436854	-0.568214	1.879974	1.306313	0.198622	0.243899	0.086274	0.298730	-0.225401
0.947935	0.139779	-0.224548	0.767091	2.173923	0.480263	-0.252841	-0.539983	-0.567516	0.261727	-0.402052	-0.610226	0.344770	-0.030416	0.873789	-0.261261	-0.396473	-1.140761	-0.463788	-1.202230
-0.495386	0.264819	-0.434342	0.731291	-0.145563	-0.575087	0.150490	0.973503	0.448199	0.088661	0.516236	-0.216069	-1.164930	0.554316	1.230335	-0.102566	0.418182	0.502853	-0.231355	0.310457
-0.194805	0.043889	0.758084	0.202915	0.405965	-0.550607	-0.155829	0.836705	-0.098177	-0.295267	0.525466	-0.159055	0.689100	-0.070667	-0.541313	-0.650994	0.903283	0.650884	0.068799	0.086423
